Exemple,Algorithme,Nombre d'arêtes,Coupe min,Nombre de contractions 
57,karger_recursive_a1.5_b285,30,1,4845
57,karger_recursive_a1.5_b304,30,1,5168
57,karger_recursive_a1.5_b323,30,1,5491
57,karger_recursive_a1.5_b342,30,1,5814
57,karger_recursive_a1.5_b361,30,1,6137
57,karger_recursive_a1.6_b19,30,0,342
57,karger_recursive_a1.6_b38,30,0,684
57,karger_recursive_a1.6_b57,30,0,1026
57,karger_recursive_a1.6_b76,30,0,1368
57,karger_recursive_a1.6_b95,30,0,1710
57,karger_recursive_a1.6_b114,30,0,2052
57,karger_recursive_a1.6_b133,30,0,2394
57,karger_recursive_a1.6_b152,30,0,2736
57,karger_recursive_a1.6_b171,30,0,3078
57,karger_recursive_a1.6_b190,30,0,3420
57,karger_recursive_a1.6_b209,30,0,3762
57,karger_recursive_a1.6_b228,30,0,4104
57,karger_recursive_a1.6_b247,30,0,4446
57,karger_recursive_a1.6_b266,30,0,4788
57,karger_recursive_a1.6_b285,30,0,5130
57,karger_recursive_a1.6_b304,30,0,5472
57,karger_recursive_a1.6_b323,30,0,5814
57,karger_recursive_a1.6_b342,30,0,6156
57,karger_recursive_a1.6_b361,30,0,6498
57,karger_recursive_a1.7_b19,30,0,342
57,karger_recursive_a1.7_b38,30,0,684
57,karger_recursive_a1.7_b57,30,0,1026
57,karger_recursive_a1.7_b76,30,0,1368
57,karger_recursive_a1.7_b95,30,0,1710
57,karger_recursive_a1.7_b114,30,0,2052
57,karger_recursive_a1.7_b133,30,0,2394
57,karger_recursive_a1.7_b152,30,0,2736
57,karger_recursive_a1.7_b171,30,0,3078
57,karger_recursive_a1.7_b190,30,0,3420
57,karger_recursive_a1.7_b209,30,0,3762
57,karger_recursive_a1.7_b228,30,0,4104
57,karger_recursive_a1.7_b247,30,0,4446
57,karger_recursive_a1.7_b266,30,0,4788
57,karger_recursive_a1.7_b285,30,0,5130
57,karger_recursive_a1.7_b304,30,0,5472
57,karger_recursive_a1.7_b323,30,0,5814
57,karger_recursive_a1.7_b342,30,0,6156
57,karger_recursive_a1.7_b361,30,0,6498
57,karger_recursive_a1.8_b19,30,1,323
57,karger_recursive_a1.8_b38,30,1,646
57,karger_recursive_a1.8_b57,30,1,969
57,karger_recursive_a1.8_b76,30,1,1292
57,karger_recursive_a1.8_b95,30,1,1615
57,karger_recursive_a1.8_b114,30,1,1938
57,karger_recursive_a1.8_b133,30,1,2261
57,karger_recursive_a1.8_b152,30,1,2584
57,karger_recursive_a1.8_b171,30,1,2907
57,karger_recursive_a1.8_b190,30,1,3230
57,karger_recursive_a1.8_b209,30,1,3553
57,karger_recursive_a1.8_b228,30,1,3876
57,karger_recursive_a1.8_b247,30,1,4199
57,karger_recursive_a1.8_b266,30,1,4522
57,karger_recursive_a1.8_b285,30,1,4845
57,karger_recursive_a1.8_b304,30,1,5168
57,karger_recursive_a1.8_b323,30,1,5491
57,karger_recursive_a1.8_b342,30,1,5814
57,karger_recursive_a1.8_b361,30,1,6137
57,karger_recursive_a1.9_b19,30,1,323
57,karger_recursive_a1.9_b38,30,1,646
57,karger_recursive_a1.9_b57,30,1,969
57,karger_recursive_a1.9_b76,30,1,1292
57,karger_recursive_a1.9_b95,30,1,1615
57,karger_recursive_a1.9_b114,30,1,1938
57,karger_recursive_a1.9_b133,30,1,2261
57,karger_recursive_a1.9_b152,30,1,2584
57,karger_recursive_a1.9_b171,30,1,2907
57,karger_recursive_a1.9_b190,30,1,3230
57,karger_recursive_a1.9_b209,30,1,3553
57,karger_recursive_a1.9_b228,30,1,3876
57,karger_recursive_a1.9_b247,30,1,4199
57,karger_recursive_a1.9_b266,30,1,4522
57,karger_recursive_a1.9_b285,30,1,4845
57,karger_recursive_a1.9_b304,30,1,5168
57,karger_recursive_a1.9_b323,30,1,5491
57,karger_recursive_a1.9_b342,30,1,5814
57,karger_recursive_a1.9_b361,30,1,6137
57,karger_recursive_a2.0_b19,30,1,323
57,karger_recursive_a2.0_b38,30,1,646
57,karger_recursive_a2.0_b57,30,1,969
57,karger_recursive_a2.0_b76,30,1,1292
57,karger_recursive_a2.0_b95,30,1,1615
57,karger_recursive_a2.0_b114,30,1,1938
57,karger_recursive_a2.0_b133,30,1,2261
57,karger_recursive_a2.0_b152,30,1,2584
57,karger_recursive_a2.0_b171,30,1,2907
57,karger_recursive_a2.0_b190,30,1,3230
57,karger_recursive_a2.0_b209,30,1,3553
57,karger_recursive_a2.0_b228,30,1,3876
57,karger_recursive_a2.0_b247,30,1,4199
57,karger_recursive_a2.0_b266,30,1,4522
57,karger_recursive_a2.0_b285,30,1,4845
57,karger_recursive_a2.0_b304,30,1,5168
57,karger_recursive_a2.0_b323,30,1,5491
57,karger_recursive_a2.0_b342,30,1,5814
57,karger_recursive_a2.0_b361,30,1,6137
58,karger_recursive_a1.1_b17,1,0,17
58,karger_recursive_a1.1_b34,1,0,34
58,karger_recursive_a1.1_b51,1,0,51
58,karger_recursive_a1.1_b68,1,0,68
58,karger_recursive_a1.1_b85,1,0,85
58,karger_recursive_a1.1_b102,1,0,102
58,karger_recursive_a1.1_b119,1,0,119
58,karger_recursive_a1.1_b136,1,0,136
58,karger_recursive_a1.1_b153,1,0,153
58,karger_recursive_a1.1_b170,1,0,170
58,karger_recursive_a1.1_b187,1,0,187
58,karger_recursive_a1.1_b204,1,0,204
58,karger_recursive_a1.1_b221,1,0,221
58,karger_recursive_a1.1_b238,1,0,238
58,karger_recursive_a1.1_b255,1,0,255
58,karger_recursive_a1.1_b272,1,0,272
58,karger_recursive_a1.1_b289,1,0,289
58,karger_recursive_a1.2_b17,1,0,17
58,karger_recursive_a1.2_b34,1,0,34
58,karger_recursive_a1.2_b51,1,0,51
58,karger_recursive_a1.2_b68,1,0,68
58,karger_recursive_a1.2_b85,1,0,85
58,karger_recursive_a1.2_b102,1,0,102
58,karger_recursive_a1.2_b119,1,0,119
58,karger_recursive_a1.2_b136,1,0,136
58,karger_recursive_a1.2_b153,1,0,153
58,karger_recursive_a1.2_b170,1,0,170
58,karger_recursive_a1.2_b187,1,0,187
58,karger_recursive_a1.2_b204,1,0,204
58,karger_recursive_a1.2_b221,1,0,221
58,karger_recursive_a1.2_b238,1,0,238
58,karger_recursive_a1.2_b255,1,0,255
58,karger_recursive_a1.2_b272,1,0,272
58,karger_recursive_a1.2_b289,1,0,289
58,karger_recursive_a1.3_b17,1,0,17
58,karger_recursive_a1.3_b34,1,0,34
58,karger_recursive_a1.3_b51,1,0,51
58,karger_recursive_a1.3_b68,1,0,68
58,karger_recursive_a1.3_b85,1,0,85
58,karger_recursive_a1.3_b102,1,0,102
58,karger_recursive_a1.3_b119,1,0,119
58,karger_recursive_a1.3_b136,1,0,136
58,karger_recursive_a1.3_b153,1,0,153
58,karger_recursive_a1.3_b170,1,0,170
58,karger_recursive_a1.3_b187,1,0,187
58,karger_recursive_a1.3_b204,1,0,204
58,karger_recursive_a1.3_b221,1,0,221
58,karger_recursive_a1.3_b238,1,0,238
58,karger_recursive_a1.3_b255,1,0,255
58,karger_recursive_a1.3_b272,1,0,272
58,karger_recursive_a1.3_b289,1,0,289
58,karger_recursive_a1.4_b17,1,0,17
58,karger_recursive_a1.4_b34,1,0,34
58,karger_recursive_a1.4_b51,1,0,51
58,karger_recursive_a1.4_b68,1,0,68
58,karger_recursive_a1.4_b85,1,0,85
58,karger_recursive_a1.4_b102,1,0,102
58,karger_recursive_a1.4_b119,1,0,119
58,karger_recursive_a1.4_b136,1,0,136
58,karger_recursive_a1.4_b153,1,0,153
58,karger_recursive_a1.4_b170,1,0,170
58,karger_recursive_a1.4_b187,1,0,187
58,karger_recursive_a1.4_b204,1,0,204
58,karger_recursive_a1.4_b221,1,0,221
58,karger_recursive_a1.4_b238,1,0,238
58,karger_recursive_a1.4_b255,1,0,255
58,karger_recursive_a1.4_b272,1,0,272
58,karger_recursive_a1.4_b289,1,0,289
58,karger_recursive_a1.5_b17,1,0,17
58,karger_recursive_a1.5_b34,1,0,34
58,karger_recursive_a1.5_b51,1,0,51
58,karger_recursive_a1.5_b68,1,0,68
58,karger_recursive_a1.5_b85,1,0,85
58,karger_recursive_a1.5_b102,1,0,102
58,karger_recursive_a1.5_b119,1,0,119
58,karger_recursive_a1.5_b136,1,0,136
58,karger_recursive_a1.5_b153,1,0,153
58,karger_recursive_a1.5_b170,1,0,170
58,karger_recursive_a1.5_b187,1,0,187
58,karger_recursive_a1.5_b204,1,0,204
58,karger_recursive_a1.5_b221,1,0,221
58,karger_recursive_a1.5_b238,1,0,238
58,karger_recursive_a1.5_b255,1,0,255
58,karger_recursive_a1.5_b272,1,0,272
58,karger_recursive_a1.5_b289,1,0,289
58,karger_recursive_a1.6_b17,1,0,17
58,karger_recursive_a1.6_b34,1,0,34
58,karger_recursive_a1.6_b51,1,0,51
58,karger_recursive_a1.6_b68,1,0,68
58,karger_recursive_a1.6_b85,1,0,85
58,karger_recursive_a1.6_b102,1,0,102
58,karger_recursive_a1.6_b119,1,0,119
58,karger_recursive_a1.6_b136,1,0,136
58,karger_recursive_a1.6_b153,1,0,153
58,karger_recursive_a1.6_b170,1,0,170
58,karger_recursive_a1.6_b187,1,0,187
58,karger_recursive_a1.6_b204,1,0,204
58,karger_recursive_a1.6_b221,1,0,221
58,karger_recursive_a1.6_b238,1,0,238
58,karger_recursive_a1.6_b255,1,0,255
58,karger_recursive_a1.6_b272,1,0,272
58,karger_recursive_a1.6_b289,1,0,289
58,karger_recursive_a1.7_b17,1,0,17
58,karger_recursive_a1.7_b34,1,0,34
58,karger_recursive_a1.7_b51,1,0,51
58,karger_recursive_a1.7_b68,1,0,68
58,karger_recursive_a1.7_b85,1,0,85
58,karger_recursive_a1.7_b102,1,0,102
58,karger_recursive_a1.7_b119,1,0,119
58,karger_recursive_a1.7_b136,1,0,136
58,karger_recursive_a1.7_b153,1,0,153
58,karger_recursive_a1.7_b170,1,0,170
58,karger_recursive_a1.7_b187,1,0,187
58,karger_recursive_a1.7_b204,1,0,204
58,karger_recursive_a1.7_b221,1,0,221
58,karger_recursive_a1.7_b238,1,0,238
58,karger_recursive_a1.7_b255,1,0,255
58,karger_recursive_a1.7_b272,1,0,272
58,karger_recursive_a1.7_b289,1,0,289
58,karger_recursive_a1.8_b17,1,0,17
58,karger_recursive_a1.8_b34,1,0,34
58,karger_recursive_a1.8_b51,1,0,51
58,karger_recursive_a1.8_b68,1,0,68
58,karger_recursive_a1.8_b85,1,0,85
58,karger_recursive_a1.8_b102,1,0,102
58,karger_recursive_a1.8_b119,1,0,119
58,karger_recursive_a1.8_b136,1,0,136
58,karger_recursive_a1.8_b153,1,0,153
58,karger_recursive_a1.8_b170,1,0,170
58,karger_recursive_a1.8_b187,1,0,187
58,karger_recursive_a1.8_b204,1,0,204
58,karger_recursive_a1.8_b221,1,0,221
58,karger_recursive_a1.8_b238,1,0,238
58,karger_recursive_a1.8_b255,1,0,255
58,karger_recursive_a1.8_b272,1,0,272
58,karger_recursive_a1.8_b289,1,0,289
58,karger_recursive_a1.9_b17,1,0,17
58,karger_recursive_a1.9_b34,1,0,34
58,karger_recursive_a1.9_b51,1,0,51
58,karger_recursive_a1.9_b68,1,0,68
58,karger_recursive_a1.9_b85,1,0,85
58,karger_recursive_a1.9_b102,1,0,102
58,karger_recursive_a1.9_b119,1,0,119
58,karger_recursive_a1.9_b136,1,0,136
58,karger_recursive_a1.9_b153,1,0,153
58,karger_recursive_a1.9_b170,1,0,170
58,karger_recursive_a1.9_b187,1,0,187
58,karger_recursive_a1.9_b204,1,0,204
58,karger_recursive_a1.9_b221,1,0,221
58,karger_recursive_a1.9_b238,1,0,238
58,karger_recursive_a1.9_b255,1,0,255
58,karger_recursive_a1.9_b272,1,0,272
58,karger_recursive_a1.9_b289,1,0,289
58,karger_recursive_a2.0_b17,1,0,17
58,karger_recursive_a2.0_b34,1,0,34
58,karger_recursive_a2.0_b51,1,0,51
58,karger_recursive_a2.0_b68,1,0,68
58,karger_recursive_a2.0_b85,1,0,85
58,karger_recursive_a2.0_b102,1,0,102
58,karger_recursive_a2.0_b119,1,0,119
58,karger_recursive_a2.0_b136,1,0,136
58,karger_recursive_a2.0_b153,1,0,153
58,karger_recursive_a2.0_b170,1,0,170
58,karger_recursive_a2.0_b187,1,0,187
58,karger_recursive_a2.0_b204,1,0,204
58,karger_recursive_a2.0_b221,1,0,221
58,karger_recursive_a2.0_b238,1,0,238
58,karger_recursive_a2.0_b255,1,0,255
58,karger_recursive_a2.0_b272,1,0,272
58,karger_recursive_a2.0_b289,1,0,289
59,karger_recursive_a1.1_b4,3,1,8
59,karger_recursive_a1.1_b8,3,1,16
59,karger_recursive_a1.1_b12,3,1,24
59,karger_recursive_a1.1_b16,3,1,32
59,karger_recursive_a1.2_b4,3,1,8
59,karger_recursive_a1.2_b8,3,1,16
59,karger_recursive_a1.2_b12,3,1,24
59,karger_recursive_a1.2_b16,3,1,32
59,karger_recursive_a1.3_b4,3,1,8
59,karger_recursive_a1.3_b8,3,1,16
59,karger_recursive_a1.3_b12,3,1,24
59,karger_recursive_a1.3_b16,3,1,32
59,karger_recursive_a1.4_b4,3,1,8
59,karger_recursive_a1.4_b8,3,1,16
59,karger_recursive_a1.4_b12,3,1,24
59,karger_recursive_a1.4_b16,3,1,32
59,karger_recursive_a1.5_b4,3,1,8
59,karger_recursive_a1.5_b8,3,1,16
59,karger_recursive_a1.5_b12,3,1,24
59,karger_recursive_a1.5_b16,3,1,32
59,karger_recursive_a1.6_b4,3,1,8
59,karger_recursive_a1.6_b8,3,1,16
59,karger_recursive_a1.6_b12,3,1,24
59,karger_recursive_a1.6_b16,3,1,32
59,karger_recursive_a1.7_b4,3,1,8
59,karger_recursive_a1.7_b8,3,1,16
59,karger_recursive_a1.7_b12,3,1,24
59,karger_recursive_a1.7_b16,3,1,32
59,karger_recursive_a1.8_b4,3,1,8
59,karger_recursive_a1.8_b8,3,1,16
59,karger_recursive_a1.8_b12,3,1,24
59,karger_recursive_a1.8_b16,3,1,32
59,karger_recursive_a1.9_b4,3,1,8
59,karger_recursive_a1.9_b8,3,1,16
59,karger_recursive_a1.9_b12,3,1,24
59,karger_recursive_a1.9_b16,3,1,32
59,karger_recursive_a2.0_b4,3,1,8
59,karger_recursive_a2.0_b8,3,1,16
59,karger_recursive_a2.0_b12,3,1,24
59,karger_recursive_a2.0_b16,3,1,32
60,karger_recursive_a1.1_b2,0,0,0
60,karger_recursive_a1.1_b4,0,0,0
60,karger_recursive_a1.2_b2,0,0,0
60,karger_recursive_a1.2_b4,0,0,0
60,karger_recursive_a1.3_b2,0,0,0
60,karger_recursive_a1.3_b4,0,0,0
60,karger_recursive_a1.4_b2,0,0,0
60,karger_recursive_a1.4_b4,0,0,0
60,karger_recursive_a1.5_b2,0,0,0
60,karger_recursive_a1.5_b4,0,0,0
60,karger_recursive_a1.6_b2,0,0,0
60,karger_recursive_a1.6_b4,0,0,0
60,karger_recursive_a1.7_b2,0,0,0
60,karger_recursive_a1.7_b4,0,0,0
60,karger_recursive_a1.8_b2,0,0,0
60,karger_recursive_a1.8_b4,0,0,0
60,karger_recursive_a1.9_b2,0,0,0
60,karger_recursive_a1.9_b4,0,0,0
60,karger_recursive_a2.0_b2,0,0,0
60,karger_recursive_a2.0_b4,0,0,0
61,karger_recursive_a1.1_b4,5,2,8
61,karger_recursive_a1.1_b8,5,2,16
61,karger_recursive_a1.1_b12,5,2,24
61,karger_recursive_a1.1_b16,5,2,32
61,karger_recursive_a1.2_b4,5,2,8
61,karger_recursive_a1.2_b8,5,2,16
61,karger_recursive_a1.2_b12,5,2,24
61,karger_recursive_a1.2_b16,5,2,32
61,karger_recursive_a1.3_b4,5,2,8
61,karger_recursive_a1.3_b8,5,2,16
61,karger_recursive_a1.3_b12,5,2,24
61,karger_recursive_a1.3_b16,5,2,32
61,karger_recursive_a1.4_b4,5,2,8
61,karger_recursive_a1.4_b8,5,2,16
61,karger_recursive_a1.4_b12,5,2,24
61,karger_recursive_a1.4_b16,5,2,32
61,karger_recursive_a1.5_b4,5,2,8
61,karger_recursive_a1.5_b8,5,2,16
61,karger_recursive_a1.5_b12,5,2,24
61,karger_recursive_a1.5_b16,5,2,32
61,karger_recursive_a1.6_b4,5,2,8
61,karger_recursive_a1.6_b8,5,2,16
61,karger_recursive_a1.6_b12,5,2,24
61,karger_recursive_a1.6_b16,5,2,32
61,karger_recursive_a1.7_b4,5,2,8
61,karger_recursive_a1.7_b8,5,2,16
61,karger_recursive_a1.7_b12,5,2,24
61,karger_recursive_a1.7_b16,5,2,32
61,karger_recursive_a1.8_b4,5,2,8
61,karger_recursive_a1.8_b8,5,2,16
61,karger_recursive_a1.8_b12,5,2,24
61,karger_recursive_a1.8_b16,5,2,32
61,karger_recursive_a1.9_b4,5,2,8
61,karger_recursive_a1.9_b8,5,2,16
61,karger_recursive_a1.9_b12,5,2,24
61,karger_recursive_a1.9_b16,5,2,32
61,karger_recursive_a2.0_b4,5,2,8
61,karger_recursive_a2.0_b8,5,2,16
61,karger_recursive_a2.0_b12,5,2,24
61,karger_recursive_a2.0_b16,5,2,32
62,karger_recursive_a1.1_b12,53,11,120
62,karger_recursive_a1.1_b24,53,6,240
62,karger_recursive_a1.1_b36,53,7,360
62,karger_recursive_a1.1_b48,53,6,480
62,karger_recursive_a1.1_b60,53,6,600
62,karger_recursive_a1.1_b72,53,6,720
62,karger_recursive_a1.1_b84,53,6,840
62,karger_recursive_a1.1_b96,53,6,960
62,karger_recursive_a1.1_b108,53,6,1080
62,karger_recursive_a1.1_b120,53,6,1200
62,karger_recursive_a1.1_b132,53,6,1320
62,karger_recursive_a1.1_b144,53,6,1440
62,karger_recursive_a1.2_b12,53,6,120
62,karger_recursive_a1.2_b24,53,6,240
62,karger_recursive_a1.2_b36,53,6,360
62,karger_recursive_a1.2_b48,53,6,480
62,karger_recursive_a1.2_b60,53,6,600
62,karger_recursive_a1.2_b72,53,6,720
62,karger_recursive_a1.2_b84,53,6,840
62,karger_recursive_a1.2_b96,53,6,960
62,karger_recursive_a1.2_b108,53,6,1080
62,karger_recursive_a1.2_b120,53,6,1200
62,karger_recursive_a1.2_b132,53,6,1320
62,karger_recursive_a1.2_b144,53,6,1440
62,karger_recursive_a1.3_b12,53,6,120
62,karger_recursive_a1.3_b24,53,6,240
62,karger_recursive_a1.3_b36,53,7,360
62,karger_recursive_a1.3_b48,53,6,480
62,karger_recursive_a1.3_b60,53,6,600
62,karger_recursive_a1.3_b72,53,6,720
62,karger_recursive_a1.3_b84,53,6,840
62,karger_recursive_a1.3_b96,53,6,960
62,karger_recursive_a1.3_b108,53,6,1080
62,karger_recursive_a1.3_b120,53,6,1200
62,karger_recursive_a1.3_b132,53,6,1320
62,karger_recursive_a1.3_b144,53,6,1440
62,karger_recursive_a1.4_b12,53,7,120
62,karger_recursive_a1.4_b24,53,6,240
62,karger_recursive_a1.4_b36,53,6,360
62,karger_recursive_a1.4_b48,53,7,480
62,karger_recursive_a1.4_b60,53,6,600
62,karger_recursive_a1.4_b72,53,7,720
62,karger_recursive_a1.4_b84,53,6,840
62,karger_recursive_a1.4_b96,53,6,960
62,karger_recursive_a1.4_b108,53,6,1080
62,karger_recursive_a1.4_b120,53,6,1200
62,karger_recursive_a1.4_b132,53,6,1320
62,karger_recursive_a1.4_b144,53,6,1440
62,karger_recursive_a1.5_b12,53,6,120
62,karger_recursive_a1.5_b24,53,6,240
62,karger_recursive_a1.5_b36,53,7,360
62,karger_recursive_a1.5_b48,53,6,480
62,karger_recursive_a1.5_b60,53,6,600
62,karger_recursive_a1.5_b72,53,6,720
62,karger_recursive_a1.5_b84,53,6,840
62,karger_recursive_a1.5_b96,53,6,960
62,karger_recursive_a1.5_b108,53,6,1080
62,karger_recursive_a1.5_b120,53,6,1200
62,karger_recursive_a1.5_b132,53,6,1320
62,karger_recursive_a1.5_b144,53,6,1440
62,karger_recursive_a1.6_b12,53,6,120
62,karger_recursive_a1.6_b24,53,6,240
62,karger_recursive_a1.6_b36,53,6,360
62,karger_recursive_a1.6_b48,53,6,480
62,karger_recursive_a1.6_b60,53,7,600
62,karger_recursive_a1.6_b72,53,6,720
62,karger_recursive_a1.6_b84,53,7,840
62,karger_recursive_a1.6_b96,53,6,960
62,karger_recursive_a1.6_b108,53,6,1080
62,karger_recursive_a1.6_b120,53,6,1200
62,karger_recursive_a1.6_b132,53,6,1320
62,karger_recursive_a1.6_b144,53,6,1440
62,karger_recursive_a1.7_b12,53,7,120
62,karger_recursive_a1.7_b24,53,7,240
62,karger_recursive_a1.7_b36,53,7,360
62,karger_recursive_a1.7_b48,53,7,480
62,karger_recursive_a1.7_b60,53,6,600
62,karger_recursive_a1.7_b72,53,6,720
62,karger_recursive_a1.7_b84,53,6,840
62,karger_recursive_a1.7_b96,53,6,960
62,karger_recursive_a1.7_b108,53,6,1080
62,karger_recursive_a1.7_b120,53,6,1200
62,karger_recursive_a1.7_b132,53,6,1320
62,karger_recursive_a1.7_b144,53,6,1440
62,karger_recursive_a1.8_b12,53,0,132
62,karger_recursive_a1.8_b24,53,0,264
62,karger_recursive_a1.8_b36,53,0,396
62,karger_recursive_a1.8_b48,53,0,528
62,karger_recursive_a1.8_b60,53,0,660
62,karger_recursive_a1.8_b72,53,0,792
62,karger_recursive_a1.8_b84,53,0,924
62,karger_recursive_a1.8_b96,53,0,1056
62,karger_recursive_a1.8_b108,53,0,1188
62,karger_recursive_a1.8_b120,53,0,1320
62,karger_recursive_a1.8_b132,53,0,1452
62,karger_recursive_a1.8_b144,53,0,1584
62,karger_recursive_a1.9_b12,53,0,132
62,karger_recursive_a1.9_b24,53,0,264
62,karger_recursive_a1.9_b36,53,0,396
62,karger_recursive_a1.9_b48,53,0,528
62,karger_recursive_a1.9_b60,53,0,660
62,karger_recursive_a1.9_b72,53,0,792
62,karger_recursive_a1.9_b84,53,0,924
62,karger_recursive_a1.9_b96,53,0,1056
62,karger_recursive_a1.9_b108,53,0,1188
62,karger_recursive_a1.9_b120,53,0,1320
62,karger_recursive_a1.9_b132,53,0,1452
62,karger_recursive_a1.9_b144,53,0,1584
62,karger_recursive_a2.0_b12,53,0,132
62,karger_recursive_a2.0_b24,53,0,264
62,karger_recursive_a2.0_b36,53,0,396
62,karger_recursive_a2.0_b48,53,0,528
62,karger_recursive_a2.0_b60,53,0,660
62,karger_recursive_a2.0_b72,53,0,792
62,karger_recursive_a2.0_b84,53,0,924
62,karger_recursive_a2.0_b96,53,0,1056
62,karger_recursive_a2.0_b108,53,0,1188
62,karger_recursive_a2.0_b120,53,0,1320
62,karger_recursive_a2.0_b132,53,0,1452
62,karger_recursive_a2.0_b144,53,0,1584
63,karger_recursive_a1.1_b2,0,0,0
63,karger_recursive_a1.1_b4,0,0,0
63,karger_recursive_a1.2_b2,0,0,0
63,karger_recursive_a1.2_b4,0,0,0
63,karger_recursive_a1.3_b2,0,0,0
63,karger_recursive_a1.3_b4,0,0,0
63,karger_recursive_a1.4_b2,0,0,0
63,karger_recursive_a1.4_b4,0,0,0
63,karger_recursive_a1.5_b2,0,0,0
63,karger_recursive_a1.5_b4,0,0,0
63,karger_recursive_a1.6_b2,0,0,0
63,karger_recursive_a1.6_b4,0,0,0
63,karger_recursive_a1.7_b2,0,0,0
63,karger_recursive_a1.7_b4,0,0,0
63,karger_recursive_a1.8_b2,0,0,0
63,karger_recursive_a1.8_b4,0,0,0
63,karger_recursive_a1.9_b2,0,0,0
63,karger_recursive_a1.9_b4,0,0,0
63,karger_recursive_a2.0_b2,0,0,0
63,karger_recursive_a2.0_b4,0,0,0
64,karger_recursive_a1.1_b5,3,0,15
64,karger_recursive_a1.1_b10,3,0,30
64,karger_recursive_a1.1_b15,3,0,45
64,karger_recursive_a1.1_b20,3,0,60
64,karger_recursive_a1.1_b25,3,0,75
64,karger_recursive_a1.2_b5,3,0,15
64,karger_recursive_a1.2_b10,3,0,30
64,karger_recursive_a1.2_b15,3,0,45
64,karger_recursive_a1.2_b20,3,0,60
64,karger_recursive_a1.2_b25,3,0,75
64,karger_recursive_a1.3_b5,3,0,15
64,karger_recursive_a1.3_b10,3,0,30
64,karger_recursive_a1.3_b15,3,0,45
64,karger_recursive_a1.3_b20,3,0,60
64,karger_recursive_a1.3_b25,3,0,75
64,karger_recursive_a1.4_b5,3,0,15
64,karger_recursive_a1.4_b10,3,0,30
64,karger_recursive_a1.4_b15,3,0,45
64,karger_recursive_a1.4_b20,3,0,60
64,karger_recursive_a1.4_b25,3,0,75
64,karger_recursive_a1.5_b5,3,0,15
64,karger_recursive_a1.5_b10,3,0,30
64,karger_recursive_a1.5_b15,3,0,45
64,karger_recursive_a1.5_b20,3,0,60
64,karger_recursive_a1.5_b25,3,0,75
64,karger_recursive_a1.6_b5,3,0,15
64,karger_recursive_a1.6_b10,3,0,30
64,karger_recursive_a1.6_b15,3,0,45
64,karger_recursive_a1.6_b20,3,0,60
64,karger_recursive_a1.6_b25,3,0,75
64,karger_recursive_a1.7_b5,3,0,15
64,karger_recursive_a1.7_b10,3,0,30
64,karger_recursive_a1.7_b15,3,0,45
64,karger_recursive_a1.7_b20,3,0,60
64,karger_recursive_a1.7_b25,3,0,75
64,karger_recursive_a1.8_b5,3,0,15
64,karger_recursive_a1.8_b10,3,0,30
64,karger_recursive_a1.8_b15,3,0,45
64,karger_recursive_a1.8_b20,3,0,60
64,karger_recursive_a1.8_b25,3,0,75
64,karger_recursive_a1.9_b5,3,0,15
64,karger_recursive_a1.9_b10,3,0,30
64,karger_recursive_a1.9_b15,3,0,45
64,karger_recursive_a1.9_b20,3,0,60
64,karger_recursive_a1.9_b25,3,0,75
64,karger_recursive_a2.0_b5,3,0,15
64,karger_recursive_a2.0_b10,3,0,30
64,karger_recursive_a2.0_b15,3,0,45
64,karger_recursive_a2.0_b20,3,0,60
64,karger_recursive_a2.0_b25,3,0,75
65,karger_recursive_a1.1_b13,66,9,143
65,karger_recursive_a1.1_b26,66,9,286
65,karger_recursive_a1.1_b39,66,8,429
65,karger_recursive_a1.1_b52,66,8,572
65,karger_recursive_a1.1_b65,66,8,715
65,karger_recursive_a1.1_b78,66,8,858
65,karger_recursive_a1.1_b91,66,8,1001
65,karger_recursive_a1.1_b104,66,8,1144
65,karger_recursive_a1.1_b117,66,8,1287
65,karger_recursive_a1.1_b130,66,8,1430
65,karger_recursive_a1.1_b143,66,8,1573
65,karger_recursive_a1.1_b156,66,8,1716
65,karger_recursive_a1.1_b169,66,8,1859
65,karger_recursive_a1.2_b13,66,8,143
65,karger_recursive_a1.2_b26,66,9,286
65,karger_recursive_a1.2_b39,66,9,429
65,karger_recursive_a1.2_b52,66,8,572
65,karger_recursive_a1.2_b65,66,8,715
65,karger_recursive_a1.2_b78,66,8,858
65,karger_recursive_a1.2_b91,66,8,1001
65,karger_recursive_a1.2_b104,66,8,1144
65,karger_recursive_a1.2_b117,66,8,1287
65,karger_recursive_a1.2_b130,66,8,1430
65,karger_recursive_a1.2_b143,66,8,1573
65,karger_recursive_a1.2_b156,66,8,1716
65,karger_recursive_a1.2_b169,66,8,1859
65,karger_recursive_a1.3_b13,66,10,143
65,karger_recursive_a1.3_b26,66,8,286
65,karger_recursive_a1.3_b39,66,9,429
65,karger_recursive_a1.3_b52,66,8,572
65,karger_recursive_a1.3_b65,66,8,715
65,karger_recursive_a1.3_b78,66,9,858
65,karger_recursive_a1.3_b91,66,8,1001
65,karger_recursive_a1.3_b104,66,8,1144
65,karger_recursive_a1.3_b117,66,8,1287
65,karger_recursive_a1.3_b130,66,8,1430
65,karger_recursive_a1.3_b143,66,8,1573
65,karger_recursive_a1.3_b156,66,8,1716
65,karger_recursive_a1.3_b169,66,8,1859
65,karger_recursive_a1.4_b13,66,8,143
